focal_id,A_cum_foreign_ratio,C_cum_foreign_ratio
https://openalex.org/W2006629928,0.0,
https://openalex.org/W2006823922,0.3333,
https://openalex.org/W2006838513,1.0,
https://openalex.org/W2006924493,0.6667,0.25
https://openalex.org/W2007003281,0.5,1.0
https://openalex.org/W2007098298,0.4286,0.0
https://openalex.org/W2007134871,0.5,
https://openalex.org/W2007143051,0.8889,0.5714
https://openalex.org/W2007494599,1.0,1.0
https://openalex.org/W2007755459,0.625,0.3333
https://openalex.org/W2007889044,0.75,0.0
https://openalex.org/W2008029414,0.75,
https://openalex.org/W2008084573,0.6667,
https://openalex.org/W2008150228,0.7143,0.5455
https://openalex.org/W2008275499,0.72,0.625
https://openalex.org/W2008399003,1.0,
https://openalex.org/W2008399888,0.1818,0.0
https://openalex.org/W2008452019,0.7143,0.3333
https://openalex.org/W2008731872,0.75,0.0
https://openalex.org/W2008747417,0.6667,
https://openalex.org/W2008893627,1.0,
https://openalex.org/W2008936950,0.3333,0.0
https://openalex.org/W2009062531,0.5,1.0
https://openalex.org/W2009287199,0.5,1.0
https://openalex.org/W2009455605,0.55,0.5556
https://openalex.org/W2009606323,0.7,0.7778
https://openalex.org/W2009688857,0.3333,0.5
https://openalex.org/W2009745814,0.5,0.6667
https://openalex.org/W2009893407,0.7368,0.7
https://openalex.org/W2010063869,0.375,0.0
https://openalex.org/W2010115572,0.8333,1.0
https://openalex.org/W2010214929,0.7143,0.6
https://openalex.org/W2010483304,0.3333,0.0
https://openalex.org/W2010605159,0.6667,
https://openalex.org/W2010656241,0.5,
https://openalex.org/W2010657175,0.0,0.0
https://openalex.org/W2010752752,0.963,0.875
https://openalex.org/W2010773927,0.125,0.0
https://openalex.org/W2010812610,1.0,0.0
https://openalex.org/W2010905146,0.5,0.5
https://openalex.org/W2011128608,0.6667,
https://openalex.org/W2011134421,1.0,
https://openalex.org/W2011169966,0.625,0.0
https://openalex.org/W2011184175,0.5714,1.0
https://openalex.org/W2011386560,1.0,0.0
https://openalex.org/W2011453571,0.0,0.0
https://openalex.org/W2011566978,0.375,0.2
https://openalex.org/W2011787985,0.1667,0.0
https://openalex.org/W2011817384,0.25,
https://openalex.org/W2011819800,0.3333,
https://openalex.org/W2011907197,0.4286,0.4
https://openalex.org/W2012057893,0.3,1.0
https://openalex.org/W2012061369,0.5,
https://openalex.org/W2012110151,0.6,0.5
https://openalex.org/W2012153949,0.875,0.5
https://openalex.org/W2012182421,0.5278,0.36
https://openalex.org/W2012197966,0.0,
https://openalex.org/W2012244391,1.0,
https://openalex.org/W2012474671,1.0,
https://openalex.org/W2012484260,0.0,
https://openalex.org/W2012550416,0.0,
https://openalex.org/W2012716588,0.5182,0.4724
https://openalex.org/W2012742551,0.66,0.5
https://openalex.org/W2012889187,0.6,0.6
https://openalex.org/W2012932677,0.875,1.0
https://openalex.org/W2012975674,0.0,
https://openalex.org/W2012985605,0.6,0.25
https://openalex.org/W2013047427,1.0,0.0
https://openalex.org/W2013082994,1.0,0.0
https://openalex.org/W2013119599,0.7778,0.4375
https://openalex.org/W2013122784,0.75,
https://openalex.org/W2013227706,0.6667,
https://openalex.org/W2013300302,0.4,0.1667
https://openalex.org/W2013518382,0.8571,1.0
https://openalex.org/W2013536572,0.5,
https://openalex.org/W2013598949,1.0,0.5
https://openalex.org/W2013742613,0.6667,0.75
https://openalex.org/W2013809408,0.3333,
https://openalex.org/W2014179899,0.25,1.0
https://openalex.org/W2014276182,0.25,0.0
https://openalex.org/W2014468475,0.4,0.5
https://openalex.org/W2014646459,1.0,1.0
https://openalex.org/W2014652462,0.9231,0.75
