focal_id,DI_y1,A_y1,B_y1,C_y1,DI_y2,A_y2,B_y2,C_y2,DI_y3,A_y3,B_y3,C_y3,DI_y4,A_y4,B_y4,C_y4,DI_y5,A_y5,B_y5,C_y5,DI_y6,A_y6,B_y6,C_y6,DI_y7,A_y7,B_y7,C_y7,DI_y8,A_y8,B_y8,C_y8,DI_y9,A_y9,B_y9,C_y9,DI_y10,A_y10,B_y10,C_y10,DI_y11,A_y11,B_y11,C_y11,DI_y12,A_y12,B_y12,C_y12,DI_y13,A_y13,B_y13,C_y13,DI_y14,A_y14,B_y14,C_y14,DI_y15,A_y15,B_y15,C_y15
https://openalex.org/W1481585273,-0.0,0,203701,2,-0.0,0,426570,9,-0.0,0,666373,15,-0.0,0,924639,23,-0.0,0,1207975,32,-0.0,1,1483072,47,-0.0,1,1730561,60,-0.0,3,1958490,66,-0.0,5,2162260,83,-0.0,8,2372747,100,-0.0,14,2600346,116,-0.0,16,2801915,138,-0.0,23,2807933,152,-0.0001,29,2812917,171,-0.0001,31,2815704,185
https://openalex.org/W1481821274,0.0,0,504,0,0.0,0,1007,0,-0.0013,1,1567,3,-0.001,2,2087,4,-0.0004,4,2630,5,-0.0003,5,3121,6,0.0,6,3542,6,0.0,6,3937,6,0.0,6,4298,6,0.0,7,4729,7,0.0,7,5128,7,0.0002,8,5543,7,0.0002,8,5883,7,0.0003,9,6215,7,0.0003,9,6463,7
https://openalex.org/W1481936457,-0.0001,0,7316,1,-0.0001,1,14926,2,-0.0001,1,22881,3,-0.0001,1,30880,4,-0.0001,1,38785,5,-0.0001,1,46349,5,-0.0001,1,53326,7,-0.0001,1,60276,7,-0.0001,1,67231,7,-0.0001,1,74434,10,-0.0001,1,81793,10,-0.0001,2,88491,12,-0.0001,2,93717,12,-0.0001,3,98562,13,-0.0001,3,102953,13
https://openalex.org/W1482322908,-0.0004,2,4933,4,-0.0006,4,10600,10,-0.0006,6,16706,16,-0.0006,7,23494,20,-0.0005,10,30538,26,-0.0005,15,37398,34,-0.0006,17,43200,45,-0.0005,20,48304,46,-0.0005,23,52952,52,-0.0005,27,57137,57,-0.0006,28,61020,62,-0.0005,33,64148,64,-0.0005,35,65119,67,-0.0005,37,66004,68,-0.0004,39,66743,68
https://openalex.org/W1482333885,0.0,0,3489,0,0.0001,1,7051,0,0.0,1,10844,1,0.0,1,14671,1,0.0,1,18613,1,0.0,2,22438,2,0.0,3,25807,2,0.0,3,29148,2,0.0,4,32358,3,0.0,4,35502,3,0.0,4,38716,3,0.0,5,41837,3,0.0,5,44172,3,0.0,6,46529,4,0.0001,7,48766,4
https://openalex.org/W1482515777,0.0,1,204396,1,-0.0,2,428121,4,-0.0,2,668674,8,-0.0,3,927857,10,-0.0,3,1212048,11,-0.0,3,1488074,13,-0.0,3,1736384,14,-0.0,3,1964877,15,-0.0,3,2168904,15,-0.0,4,2379789,16,-0.0,5,2607676,18,-0.0,6,2809369,19,-0.0,6,2814852,21,-0.0,6,2819044,23,-0.0,6,2821124,23
https://openalex.org/W1482558344,0.0196,5,250,0,0.0153,8,515,0,0.017,14,809,0,0.0179,20,1095,0,0.0198,27,1340,0,0.0188,30,1565,0,0.0202,37,1791,0,0.0222,45,1979,0,0.0227,50,2150,0,0.0216,52,2306,1,0.0209,54,2486,1,0.0221,61,2649,1,0.0238,68,2741,1,0.026,76,2810,1,0.0258,77,2870,1
https://openalex.org/W1482654001,-0.0,0,203789,2,-0.0,0,426586,6,-0.0,0,666111,15,-0.0,0,924167,21,-0.0,0,1207177,31,-0.0,1,1482250,35,-0.0,1,1729976,43,-0.0,1,1958188,54,-0.0,2,2162305,64,-0.0,4,2373011,70,-0.0,4,2600560,74,-0.0,4,2802214,80,-0.0,6,2808515,86,-0.0,7,2813334,105,-0.0,9,2816122,109
https://openalex.org/W1482874808,0.0,0,4651,0,-0.0002,0,10037,2,-0.0002,0,15942,3,-0.0002,0,22249,5,-0.0002,0,28838,6,-0.0002,0,35259,8,-0.0002,0,41234,9,-0.0003,0,47194,12,-0.0002,0,53524,12,-0.0002,0,60166,13,-0.0002,1,67152,16,-0.0002,2,74295,17,-0.0002,2,80788,17,-0.0002,4,87770,19,-0.0002,4,94081,20
https://openalex.org/W1482878871,-0.0003,0,7828,2,-0.0002,1,16832,4,-0.0003,1,26297,10,-0.0002,5,36482,13,-0.0002,6,47316,16,-0.0002,7,57765,21,-0.0003,7,67324,30,-0.0004,7,76566,38,-0.0004,9,86231,40,-0.0003,13,95695,42,-0.0003,14,105745,51,-0.0003,18,116131,58,-0.0004,19,123776,63,-0.0004,20,131308,67,-0.0003,22,138187,68
https://openalex.org/W1482883236,0.0,0,1429,0,0.0,0,3051,0,0.0,0,4856,0,0.0,0,6521,0,0.0,1,8342,1,0.0,1,10006,1,0.0,1,11562,1,0.0001,2,13072,1,0.0001,2,14473,1,0.0001,2,15855,1,0.0001,2,17317,1,0.0001,2,18543,1,0.0001,3,19624,1,0.0001,4,20731,1,0.0002,5,21625,1
https://openalex.org/W1482976588,0.0,0,535,0,-0.0009,0,1072,1,-0.0006,1,1687,2,-0.0009,3,2281,5,0.0,5,2904,5,0.0003,7,3424,6,0.0005,8,3919,6,0.0005,9,4375,7,0.0006,10,4823,7,0.0008,11,5214,7,0.0009,12,5642,7,0.0011,14,6103,7,0.0011,14,6479,7,0.001,14,6879,7,0.001,14,7268,7
https://openalex.org/W1483108609,0.0004,4,2306,3,-0.0004,5,4763,7,-0.0007,6,7602,11,-0.0005,9,10510,14,-0.0004,11,13639,17,-0.0006,11,16558,21,-0.0006,17,19301,29,-0.0006,19,21994,32,-0.0007,23,24640,40,-0.0006,30,27413,47,-0.0006,32,30494,50,-0.0006,34,33151,55,-0.0005,36,35390,55,-0.0005,40,37609,58,-0.0004,44,39566,61
https://openalex.org/W1483214587,-0.0006,0,3336,2,-0.0007,0,7222,5,-0.0007,0,11450,8,-0.0006,0,16017,9,-0.0005,0,20696,10,-0.0005,1,25367,13,-0.0005,1,29522,15,-0.0004,1,33579,15,-0.0004,1,38012,17,-0.0004,1,43070,18,-0.0004,1,48774,20,-0.0003,1,55444,20,-0.0003,1,62265,20,-0.0003,1,69522,20,-0.0002,1,76568,20
