focal_id,A_cum_foreign_ratio,C_cum_foreign_ratio
https://openalex.org/W2067641525,0.2222,0.0
https://openalex.org/W2067867585,0.0,
https://openalex.org/W2067992254,0.3333,1.0
https://openalex.org/W2069501456,0.5,
https://openalex.org/W2069766907,0.3333,0.5
https://openalex.org/W2069772401,0.6667,
https://openalex.org/W2069963932,0.0,
https://openalex.org/W2070432988,0.1818,0.0
https://openalex.org/W2070519721,0.1,0.0
https://openalex.org/W2070590336,1.0,
https://openalex.org/W2070619106,1.0,
https://openalex.org/W2071716859,1.0,
https://openalex.org/W2071879180,0.6,0.0
https://openalex.org/W2072593836,0.6667,1.0
https://openalex.org/W2073090545,1.0,
https://openalex.org/W2073278752,1.0,0.0
https://openalex.org/W2074061621,0.1429,0.0
https://openalex.org/W2074439985,0.2,1.0
https://openalex.org/W2074995030,0.75,0.5
https://openalex.org/W2075061510,0.2,
https://openalex.org/W2075269705,0.0,0.0
https://openalex.org/W2075451194,0.0,0.0
https://openalex.org/W2075790732,0.2121,0.1905
https://openalex.org/W2076180093,1.0,
https://openalex.org/W2076328886,0.3333,0.0
https://openalex.org/W2076380486,0.1538,0.0
https://openalex.org/W2076425716,0.6667,0.0
https://openalex.org/W2076663420,1.0,
https://openalex.org/W2076812312,1.0,
https://openalex.org/W2077086476,0.0,
https://openalex.org/W2077222486,0.36,0.2857
https://openalex.org/W2077532532,0.0,
https://openalex.org/W2077744850,0.0,
https://openalex.org/W2077773933,0.0,0.0
https://openalex.org/W2077900460,0.0,
https://openalex.org/W2077926095,0.25,0.0
https://openalex.org/W2078134724,0.28,0.6
https://openalex.org/W2078912066,0.3333,0.5
https://openalex.org/W2079198448,1.0,
https://openalex.org/W2079239671,0.0,0.0
https://openalex.org/W2079267664,0.3333,
https://openalex.org/W2079662766,0.0,0.0
https://openalex.org/W2079925860,0.2,0.5
https://openalex.org/W2080324379,0.3333,0.0
https://openalex.org/W2080962673,0.5714,0.6667
https://openalex.org/W2081513192,0.1667,
https://openalex.org/W2082113212,0.0,
https://openalex.org/W2082329714,0.0,0.0
https://openalex.org/W2082797813,0.0,
https://openalex.org/W2083538634,0.0,
https://openalex.org/W2083706261,1.0,
https://openalex.org/W2083721457,0.5833,0.0
https://openalex.org/W2084040109,1.0,0.0
https://openalex.org/W2084180758,0.5,
https://openalex.org/W2084214769,1.0,
https://openalex.org/W2084799506,0.1053,1.0
https://openalex.org/W2085170077,1.0,
https://openalex.org/W2085993033,0.3,0.6667
https://openalex.org/W2086040939,1.0,
https://openalex.org/W2086168829,0.2,
https://openalex.org/W2086615256,0.0,
https://openalex.org/W2087371023,0.125,0.0
https://openalex.org/W2087517358,0.5,1.0
https://openalex.org/W2087946952,0.6667,0.0
https://openalex.org/W2088229111,0.6,
https://openalex.org/W2088325485,0.463,0.3333
https://openalex.org/W2088520350,0.3333,
https://openalex.org/W2088543259,0.4,
https://openalex.org/W2088769041,0.5556,1.0
https://openalex.org/W2088838672,1.0,
https://openalex.org/W2089671252,1.0,
https://openalex.org/W2089776903,1.0,
https://openalex.org/W2089795135,0.75,
https://openalex.org/W2090512347,0.2,
https://openalex.org/W2090798566,0.6,0.0
https://openalex.org/W2091167802,0.5,
https://openalex.org/W2091433217,0.3333,0.0
https://openalex.org/W2091706297,0.0,
https://openalex.org/W2092585381,0.2222,0.0
https://openalex.org/W2092649178,0.2857,0.0
https://openalex.org/W2092722630,0.2857,0.75
https://openalex.org/W2093202778,0.6,0.75
https://openalex.org/W2094115547,0.5,
https://openalex.org/W2094350275,0.5556,0.25
https://openalex.org/W2094451365,0.6667,0.7333
https://openalex.org/W2094969357,0.0,0.0
https://openalex.org/W2095445051,0.0,
https://openalex.org/W2095883358,0.1,0.6667
https://openalex.org/W2098163707,0.2222,
https://openalex.org/W2098503872,0.3158,0.0
https://openalex.org/W2099345728,0.1667,0.5
https://openalex.org/W2099768147,0.0,
https://openalex.org/W2102266076,0.0,
https://openalex.org/W2103906246,0.5,
https://openalex.org/W2104035247,0.0,0.3333
https://openalex.org/W2104153957,0.375,0.55
https://openalex.org/W2104841231,0.5,0.5
https://openalex.org/W2105863863,0.0,
https://openalex.org/W2106743115,0.5,0.6667
https://openalex.org/W2107068691,0.3462,0.4444
https://openalex.org/W2108443201,0.3333,
https://openalex.org/W2109086801,0.0,
https://openalex.org/W2109918867,0.0,0.0
https://openalex.org/W2110061657,0.3333,
https://openalex.org/W2110094665,0.5,
https://openalex.org/W2110524975,0.0,0.0
https://openalex.org/W2110633247,0.0,
https://openalex.org/W2110796252,0.5,0.5
https://openalex.org/W2110964314,0.0,
https://openalex.org/W2111112571,0.3475,0.2188
https://openalex.org/W2111204852,0.0,
https://openalex.org/W2111839258,0.75,1.0
https://openalex.org/W2111853232,0.0,0.0
https://openalex.org/W2113048334,0.375,1.0
https://openalex.org/W2113353157,0.3333,
https://openalex.org/W2113511559,0.0,
https://openalex.org/W2114005979,0.0,0.0
https://openalex.org/W2114592769,0.0,
https://openalex.org/W2116017901,0.5625,0.5
https://openalex.org/W2116732355,0.0833,1.0
https://openalex.org/W2117105657,1.0,
https://openalex.org/W2117628255,0.5,0.5
https://openalex.org/W2117657273,0.5,1.0
https://openalex.org/W2117991061,0.0,0.1818
https://openalex.org/W2118260386,0.7,0.4286
https://openalex.org/W2118758670,0.3729,0.7273
https://openalex.org/W2119023044,0.4444,
https://openalex.org/W2119356673,0.4062,0.3889
https://openalex.org/W2120646167,0.4444,0.5
https://openalex.org/W2120646225,0.6667,1.0
https://openalex.org/W2120707074,0.25,0.0
https://openalex.org/W2121017325,1.0,
https://openalex.org/W2121832325,0.25,
https://openalex.org/W2121952881,0.5714,1.0
https://openalex.org/W2122436889,0.5,0.0
https://openalex.org/W2123378202,0.0909,0.3333
https://openalex.org/W2123486174,0.3333,
https://openalex.org/W2123496781,0.0,0.0
https://openalex.org/W2123536276,0.75,
https://openalex.org/W2123687015,0.5,0.0
https://openalex.org/W2124565347,0.1667,0.4
https://openalex.org/W2124710753,0.25,1.0
https://openalex.org/W2125286303,0.6364,0.0
https://openalex.org/W2125595099,0.5,1.0
https://openalex.org/W2125793159,0.3,0.25
https://openalex.org/W2126129326,0.3333,0.0
https://openalex.org/W2126294838,0.6471,0.3636
https://openalex.org/W2126368033,0.6667,
https://openalex.org/W2126871058,0.5,
https://openalex.org/W2127140350,0.0,
https://openalex.org/W2127382756,0.2727,0.0
https://openalex.org/W2127448915,0.5,
https://openalex.org/W2127505520,0.6667,
https://openalex.org/W2129091528,0.2308,0.2857
https://openalex.org/W2129277132,0.2941,0.4545
https://openalex.org/W2129946170,0.0,0.0
https://openalex.org/W2130140970,1.0,
https://openalex.org/W2130166634,0.3333,0.0
https://openalex.org/W2131423611,0.0,
https://openalex.org/W2131507808,0.4,
https://openalex.org/W2132522811,0.3333,
https://openalex.org/W2132794629,0.5,
https://openalex.org/W2135621394,0.6667,
https://openalex.org/W2135654940,0.2885,0.425
https://openalex.org/W2135764736,0.0,
https://openalex.org/W2135934809,1.0,
https://openalex.org/W2135944970,0.25,0.0
https://openalex.org/W2136408644,1.0,0.0
https://openalex.org/W2136410162,0.5408,0.5642
https://openalex.org/W2137013139,0.6667,0.0
https://openalex.org/W2137494851,0.3333,0.0
https://openalex.org/W2138440419,0.2,0.1385
https://openalex.org/W2138585783,1.0,
https://openalex.org/W2138623150,0.3,0.2
https://openalex.org/W2139063093,0.0,0.5
https://openalex.org/W2141434853,1.0,
https://openalex.org/W2142489374,0.5385,0.3
https://openalex.org/W2142743870,0.2941,0.25
https://openalex.org/W2142936609,0.1818,0.2
https://openalex.org/W2143210297,0.1667,0.4
https://openalex.org/W2143574620,0.24,0.3158
https://openalex.org/W2144575309,0.4667,0.0
https://openalex.org/W2145650259,0.0,
https://openalex.org/W2146136332,0.1111,0.0
https://openalex.org/W2146210196,0.0,0.3333
https://openalex.org/W2146647586,0.6667,
https://openalex.org/W2147230011,0.0,0.0
https://openalex.org/W2147308614,0.4545,0.25
https://openalex.org/W2148020211,0.4444,0.3333
https://openalex.org/W2148386731,0.5,0.3333
https://openalex.org/W2148443913,0.2778,0.2727
https://openalex.org/W2148500112,0.0,0.0
https://openalex.org/W2148834205,0.0,
https://openalex.org/W2149066284,0.5,
https://openalex.org/W2149213331,0.5,0.0
https://openalex.org/W2149585471,0.25,0.0
https://openalex.org/W2149728836,0.3333,0.6
https://openalex.org/W2149903743,0.3333,
https://openalex.org/W2150334003,0.0,1.0
https://openalex.org/W2150400571,0.25,0.6667
https://openalex.org/W2150728718,0.3333,0.0
https://openalex.org/W2152078663,0.2857,0.3333
https://openalex.org/W2153178313,0.4,0.3333
https://openalex.org/W2153793381,0.5,
https://openalex.org/W2154866199,0.0,0.0
https://openalex.org/W2155358418,0.2857,0.0
https://openalex.org/W2156020475,0.0,
https://openalex.org/W2156916434,0.8,1.0
https://openalex.org/W2157237237,0.3333,0.3333
https://openalex.org/W2157588244,0.0588,0.5
https://openalex.org/W2157655405,0.5,1.0
https://openalex.org/W2157725997,0.0952,0.25
https://openalex.org/W2158001740,0.6364,0.0
https://openalex.org/W2158155720,1.0,
https://openalex.org/W2158266080,0.0,
https://openalex.org/W2158818296,0.0,
https://openalex.org/W2160035181,0.5,0.0
https://openalex.org/W2160154797,0.3571,0.0
https://openalex.org/W2160277425,0.6473,0.5899
https://openalex.org/W2163705453,0.0,
https://openalex.org/W2163990027,0.6154,0.6667
https://openalex.org/W2164094849,0.1429,0.0
https://openalex.org/W2164095416,0.0,
https://openalex.org/W2165125158,0.5,
https://openalex.org/W2166047877,0.0,
https://openalex.org/W2166241407,0.0,
https://openalex.org/W2166778591,0.5,
https://openalex.org/W2166938669,0.3333,0.3333
https://openalex.org/W2167155474,0.0,
https://openalex.org/W2167192024,0.0,
https://openalex.org/W2167224012,0.6,
